NMFS_DNA_ID,BOX_ID,BOX_POSITION,SAMPLE_ID,BATCH_ID,PROJECT_NAME,GENUS,SPECIES,LENGTH,WEIGHT,SEX,AGE,REPORTED_LIFE_STAGE,PHENOTYPE,HATCHERY_MARK,TAG_NUMBER,COLLECTION_DATE,ESTIMATED_DATE,PICKER,PICK_DATE,LEFTOVER_SAMPLE,SAMPLE_COMMENTS,STATE_F,COUNTY_F,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,REACH_SITE,HATCHERY,STRAIN,LATITUDE_F,LONGITUDE_F,LOCATION_COMMENTS_F,MISEQ_ID,n,LOCATION,SLG,BARRIERS
M079964,M810,4H,5822,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,62,2.6,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3750,48,Klamath,KHLC,Below
M079965,M810,5A,5823,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,56,1.7,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3667,48,Klamath,KHLC,Below
M079966,M810,5B,5824,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,56,2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3679,48,Klamath,KHLC,Below
M079967,M810,5C,5825,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,50,1.8,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3691,48,Klamath,KHLC,Below
M079968,M810,5D,5826,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,49,1.2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3703,48,Klamath,KHLC,Below
M079969,M810,5E,5827,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,53,1.5,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3715,48,Klamath,KHLC,Below
M079970,M810,5F,5828,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,53,1.3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3727,48,Klamath,KHLC,Below
M079971,M810,5G,5829,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,52,1.4,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3739,48,Klamath,KHLC,Below
M079972,M810,5H,5830,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,52,1.3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3751,48,Klamath,KHLC,Below
M079973,M810,6A,5831,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,78,4.9,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3668,48,Klamath,KHLC,Below
M079974,M810,6B,5832,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,71,3.8,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3680,48,Klamath,KHLC,Below
M079975,M810,6C,5833,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,64,2.9,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3692,48,Klamath,KHLC,Below
M079976,M810,6D,5834,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,74,5,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3704,48,Klamath,KHLC,Below
M079977,M810,6E,5835,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,69,3.2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3716,48,Klamath,KHLC,Below
M079978,M810,6F,5836,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,70,3.6,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3728,48,Klamath,KHLC,Below
M079979,M810,6G,5837,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,55,1.6,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3740,48,Klamath,KHLC,Below
M079980,M810,6H,5838,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,62,2.7,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3752,48,Klamath,KHLC,Below
M079981,M810,7A,5839,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,58,2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3669,48,Klamath,KHLC,Below
M079982,M810,7B,5840,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,54,1.5,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3681,48,Klamath,KHLC,Below
M079983,M810,7C,5841,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,61,2.4,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3693,48,Klamath,KHLC,Below
M079984,M810,7D,5842,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,61,2.3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3705,48,Klamath,KHLC,Below
M079985,M810,7E,5843,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,56,1.8,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3717,48,Klamath,KHLC,Below
M079986,M810,7F,5844,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,62,2.3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3729,48,Klamath,KHLC,Below
M079987,M810,7G,5845,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,48,1.3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,Mortality,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3741,48,Klamath,KHLC,Below
M079988,M810,7H,5846,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,57,2.1,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3753,48,Klamath,KHLC,Below
M079989,M810,8A,5847,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,66,3,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3670,48,Klamath,KHLC,Below
M079990,M810,8B,5848,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,52,1.2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3682,48,Klamath,KHLC,Below
M079991,M810,8C,5849,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,53,1.6,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3694,48,Klamath,KHLC,Below
M079992,M810,8D,5850,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,67,3.8,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3706,48,Klamath,KHLC,Below
M079993,M810,8E,5851,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,59,2.2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3718,48,Klamath,KHLC,Below
M079994,M810,8F,5852,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,60,2.4,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3730,48,Klamath,KHLC,Below
M079995,M810,8G,5853,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,58,2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3742,48,Klamath,KHLC,Below
M079996,M810,8H,5854,4521,2014 Coastwide Steelhead,Oncorhynchus,mykiss,48,1.2,NA,0,Juvenile,NA,NA,NA,8/27/14,NA,LC,3/30/15,None,NA,California,Del Norte,Klamath River,Trinity River,NA,Horse Linto Creek,NA,NA,NA,NA,NA,NA,steelhead3754,48,Klamath,KHLC,Below
M024444,M240,1A,12 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 69,NA,NA,NA,NA,NA,steelhead3956,1,Coastal_mid,CMFE,Below
M024445,M240,1B,13 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 68b?,NA,NA,NA,NA,NA,steelhead3968,1,Coastal_mid,CMFE,Below
M024446,M240,1C,14a - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 97,NA,NA,NA,NA,NA,steelhead3980,2,Coastal_mid,CMFE,Below
M024447,M240,1D,14b - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 97,NA,NA,NA,NA,NA,steelhead3992,2,Coastal_mid,CMFE,Below
M024449,M240,1F,15b- MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead4016,6,Coastal_mid,CMFE,Below
M024450,M240,1G,15c - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead4028,6,Coastal_mid,CMFE,Below
M024451,M240,1H,15d - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,no,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead4040,6,Coastal_mid,CMFE,Below
M024452,M240,2A,15e - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,no,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead3957,6,Coastal_mid,CMFE,Below
M024453,M240,2B,15f - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead3969,6,Coastal_mid,CMFE,Below
M024454,M240,2C,15g - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,NA,NA,NA,NA,Adult,NA,NA,NA,8/10/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Pool 98,NA,NA,NA,NA,NA,steelhead3981,6,Coastal_mid,CMFE,Below
M024455,M240,2D,16 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,635,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead3993,21,Coastal_mid,CMFE,Below
M024456,M240,2E,17 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,736.6,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4005,21,Coastal_mid,CMFE,Below
M024457,M240,2F,18 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,685.8,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4017,21,Coastal_mid,CMFE,Below
M024458,M240,2G,19 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,736.6,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4029,21,Coastal_mid,CMFE,Below
M024459,M240,2H,20 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,635,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4041,21,Coastal_mid,CMFE,Below
M024460,M240,3A,21 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,736.6,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead3958,21,Coastal_mid,CMFE,Below
M024461,M240,3B,22 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,711.2,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead3970,21,Coastal_mid,CMFE,Below
M024462,M240,3C,23 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,723.9,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead3982,21,Coastal_mid,CMFE,Below
M024463,M240,3D,24 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,584.2,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead3994,21,Coastal_mid,CMFE,Below
M024464,M240,3E,25 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,698.5,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4006,21,Coastal_mid,CMFE,Below
M024465,M240,3F,26 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,774.7,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4018,21,Coastal_mid,CMFE,Below
M024466,M240,3G,27 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,711.2,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4030,21,Coastal_mid,CMFE,Below
M024467,M240,3H,28 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,635,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4042,21,Coastal_mid,CMFE,Below
M024468,M240,4A,29 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,685.8,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4039,21,Coastal_mid,CMFE,Below
M024470,M240,4C,31 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,635,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4066,21,Coastal_mid,CMFE,Below
M024471,M240,4D,32 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,787.4,NA,NA,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4078,21,Coastal_mid,CMFE,Below
M024472,M240,4E,33 - MF Eel,669,Clemento MS Thesis,Oncorhynchus,mykiss,660.4,NA,Female,NA,Adult,NA,NA,NA,7/20/05,NA,KR&CG,8/23/05,NA,NA,California,Humboldt,Eel River,NA,NA,Middle Fork Eel River,Asa Bean,NA,NA,NA,NA,NA,steelhead4090,21,Coastal_mid,CMFE,Below
M058574,M596,1A,AH-D1-036-002,3967,NA,Oncorhynchus,mykiss,155,NA,NA,NA,NA,NA,NA,NA,4/24/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3947,43,Coastal_mid,CALA,Above
M058575,M596,1B,AH-D1-036-003,3967,NA,Oncorhynchus,mykiss,185,NA,NA,NA,NA,NA,NA,NA,4/24/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3959,43,Coastal_mid,CALA,Above
M058576,M596,1C,AH-D1-038-001,3967,NA,Oncorhynchus,mykiss,165,NA,NA,NA,NA,NA,NA,NA,4/26/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3971,43,Coastal_mid,CALA,Above
M058577,M596,1D,AH-D1-038-002,3967,NA,Oncorhynchus,mykiss,142,NA,NA,NA,NA,NA,NA,NA,4/26/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3983,43,Coastal_mid,CALA,Above
M058578,M596,1E,AH-D1-041-001,3967,NA,Oncorhynchus,mykiss,170,NA,NA,NA,NA,NA,NA,NA,4/29/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3995,43,Coastal_mid,CALA,Above
M058579,M596,1F,AH-D1-041-004,3967,NA,Oncorhynchus,mykiss,180,NA,NA,NA,NA,NA,NA,NA,4/29/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4007,43,Coastal_mid,CALA,Above
M058580,M596,1G,AH-D1-044-003,3967,NA,Oncorhynchus,mykiss,161,NA,NA,NA,NA,NA,NA,NA,5/2/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4019,43,Coastal_mid,CALA,Above
M058581,M596,1H,AH-D1-045-001,3967,NA,Oncorhynchus,mykiss,507,NA,NA,NA,NA,NA,NA,NA,5/3/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4031,43,Coastal_mid,CALA,Above
M058582,M596,2A,AH-D1-045-002,3967,NA,Oncorhynchus,mykiss,508,NA,NA,NA,NA,NA,NA,NA,5/3/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3948,43,Coastal_mid,CALA,Above
M058583,M596,2B,AH-BTWN-047-000,3967,NA,Oncorhynchus,mykiss,500,NA,NA,NA,NA,NA,NA,NA,5/5/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3960,43,Coastal_mid,CALA,Above
M058584,M596,2C,AH-D1-055-001,3967,NA,Oncorhynchus,mykiss,177,NA,NA,NA,NA,NA,NA,NA,5/13/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3972,43,Coastal_mid,CALA,Above
M058585,M596,2D,AH-D1-069-001,3967,NA,Oncorhynchus,mykiss,495,NA,NA,NA,NA,NA,NA,NA,5/29/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3984,43,Coastal_mid,CALA,Above
M058586,M596,2E,AH-D1-069-002,3967,NA,Oncorhynchus,mykiss,490,NA,NA,NA,NA,NA,NA,NA,5/29/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3996,43,Coastal_mid,CALA,Above
M058587,M596,2F,AH-D1-078-001,3967,NA,Oncorhynchus,mykiss,540,NA,NA,NA,NA,NA,NA,NA,6/7/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4008,43,Coastal_mid,CALA,Above
M058588,M596,2G,AH-D1-001-004,3967,NA,Oncorhynchus,mykiss,156,NA,NA,NA,NA,NA,NA,NA,3/20/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4020,43,Coastal_mid,CALA,Above
M058589,M596,2H,AH-D1-001-005,3967,NA,Oncorhynchus,mykiss,144,NA,NA,NA,NA,NA,NA,NA,3/20/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4032,43,Coastal_mid,CALA,Above
M058590,M596,3A,AH-D1-002-017,3967,NA,Oncorhynchus,mykiss,105,NA,NA,NA,NA,NA,NA,NA,3/21/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3949,43,Coastal_mid,CALA,Above
M058591,M596,3B,AH-D1-003-004,3967,NA,Oncorhynchus,mykiss,111,NA,NA,NA,NA,NA,NA,NA,3/22/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3961,43,Coastal_mid,CALA,Above
M058592,M596,3C,AH-D1-003-007,3967,NA,Oncorhynchus,mykiss,131,NA,NA,NA,NA,NA,NA,NA,3/22/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3973,43,Coastal_mid,CALA,Above
M058594,M596,3E,AH-D1-005-001,3967,NA,Oncorhynchus,mykiss,150,NA,NA,NA,NA,NA,NA,NA,3/24/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead3997,43,Coastal_mid,CALA,Above
M058595,M596,3F,AH-D1-006-001,3967,NA,Oncorhynchus,mykiss,485,NA,NA,NA,NA,NA,NA,NA,3/25/09,NA,CC,11/19/12,NA,NA,California,Alameda,Alameda Creek,NA,NA,Alameda Creek,Arroyo Hondo,NA,NA,NA,NA,NA,steelhead4009,43,Coastal_mid,CALA,Above
